employeeID,companyID,firstName,lastName,gender,yearsAtCompany
1490,4544,Erika,HOSKINS,F,24
1491,5238,Terry,HOLBROOK,M,2
1492,5002,Amani,HORNER,F,4
1493,2503,Clare,NEELY,F,3
1494,4599,Kylan,TATUM,M,4
1495,4349,Addilynn,HOLLINGSWORTH,F,3
1496,3820,Roselyn,DRAPER,F,4
1497,290,Fletcher,CLEMENT,M,8
1498,3801,Rohan,LORD,M,20
1499,689,Corinne,REECE,F,24
1500,1406,Paola,FELDMAN,F,10
1501,2439,Jolene,KAY,F,7
1502,3539,Eddie,HAGEN,M,33
1503,2668,Anabelle,CREWS,F,7
1504,5582,Bronson,BOWLES,M,1
1505,3789,Aliana,POST,F,5
1506,3142,Lea,JEWELL,F,20
1507,661,Mara,DALEY,F,8
1508,4282,Jefferson,CORDERO,M,6
1509,3104,Lennox,MCKINLEY,F,5
1510,835,Rayden,VELASCO,M,1
1511,4154,Claudia,MASTERS,F,7
1512,2209,Kristina,DRISCOLL,F,2
1513,1043,Terrance,BURRELL,M,7
1514,4020,Jaylee,VALLE,F,5
1515,1287,Kaylynn,CROW,F,7
1516,337,Zariyah,DEVINE,F,1
1517,3927,Marc,LARKIN,M,10
1518,720,Morgan,CHAPPELL,M,4
1519,1049,Valentino,POLLOCK,M,8
1520,5113,Gwen,KIMBALL,F,3
1521,1414,Kinslee,LY,F,4
1522,4931,Demetrius,SCHMITZ,M,14
1523,4783,Avianna,LU,F,11
1524,5572,Lisa,RUBIN,F,7
1525,4961,Raquel,SELF,F,10
1526,355,Kristian,BARRIOS,M,5
1527,2587,Jolie,PEREIRA,F,1
1528,4041,Carolyn,PHIPPS,F,6
1529,5343,Courtney,MCMANUS,F,6
1530,2312,Penny,NANCE,F,19
1531,4520,Royal,STEINER,F,6
1532,4528,Hezekiah,POE,M,13
1533,2797,Lee,CROCKETT,M,3
1534,5512,Alannah,JEFFRIES,F,10
1535,574,Ciara,AMOS,F,16
1536,546,Chaya,NIX,F,5
1537,2666,Kassandra,NEWSOME,F,1
1538,2408,Milena,DOOLEY,F,9
1539,545,Alessandro,PAYTON,M,11
1540,4854,Makai,ROSEN,M,10
1541,1070,Rex,SWENSON,M,4
1542,510,Mina,CONNELLY,F,2
1543,3522,Noa,TOLBERT,F,22
1544,3300,Callum,SEGURA,M,2
1545,5435,Leanna,ESPOSITO,F,7
1546,2027,Zoie,COKER,F,5
1547,3519,Ariadne,BIGGS,F,17
1548,3558,Monserrat,HINKLE,F,9
1549,4644,Nola,THURMAN,F,33
1550,1326,Kamari,DREW,M,4
1551,5431,Carlee,IVEY,F,3
1552,36,Isabela,BULLARD,F,3
1553,2261,Jazlynn,BAEZ,F,3
1554,5326,Kairi,NEFF,F,1
1555,2354,Laurel,MAHER,F,9
1556,2152,Sky,STRATTON,F,24
1557,3488,Rosie,EGAN,F,2
1558,5523,Casen,DUBOIS,M,2
1559,252,Tripp,GALLARDO,M,11
1560,1506,Callan,BLUE,M,3
1561,1970,Stanley,RAINEY,M,3
1562,1595,Toby,YEAGER,M,1
1563,2235,Elian,SAUCEDO,M,19
1564,5017,Arely,FERREIRA,F,6
1565,1631,Aubrielle,SPRAGUE,F,3
1566,4194,Kenia,LACY,F,3
1567,1798,Noemi,HURTADO,F,4
1568,191,Scarlette,HEARD,F,9
1569,3158,Langston,CONNELL,M,21
1570,658,Melvin,STAHL,M,1
1571,2834,Payton,ALDRIDGE,M,5
1572,1378,Farrah,AMAYA,F,5
1573,4564,Leyla,FORREST,F,8
1574,677,Flynn,ERWIN,M,6
1575,544,Jamir,GUNN,M,7
1576,3399,Kyree,SWAN,M,0
1577,3150,Aryan,BUTCHER,M,0
1578,826,Amia,ROSADO,F,9
1579,4379,Bryanna,GODWIN,F,6
1580,106,Axton,HAND,M,20
1581,2868,Azariah,GABRIEL,M,15
1582,5186,Branson,OTTO,M,36
1583,3335,Naya,WHALEY,F,10
1584,4737,Wynter,LUDWIG,F,5
1585,2316,Reese,CLIFFORD,M,5
1586,34,Hunter,GROVE,F,3
1587,1277,Katalina,BEAVER,F,5
1588,1807,Adonis,SILVER,M,7
1589,4115,Taliyah,DANG,F,8
1590,3259,Thaddeus,HAMMER,M,6
1591,1765,Amaris,DICK,F,10
1592,1329,Emerie,BOSWELL,F,5
1593,2779,Martha,MEAD,F,20
1594,4657,Thalia,COLVIN,F,10
1595,4177,Zeke,OLEARY,M,10
1596,4327,Christine,MILLIGAN,F,5
1597,1829,Estrella,GOINS,F,17
1598,3044,Brenna,AMES,F,1
1599,41,Milania,DODGE,F,2
1600,3244,Salma,KAUR,F,3
1601,5483,Tommy,ESCOBEDO,M,5
1602,2829,Lillianna,ARREDONDO,F,3
1603,4060,Marjorie,GEIGER,F,8
1604,5465,Blaze,WINKLER,M,2
1605,4352,Carmelo,DUNHAM,M,8
1606,968,Shayla,TEMPLE,F,4
1607,4051,Zendaya,BABCOCK,F,20
1608,1675,Skylar,BILLINGS,M,0
1609,4495,Aurelia,GRIMM,F,11
1610,2519,Brenda,LILLY,F,1
1611,4741,Julieta,WESLEY,F,4
1612,4636,Arian,MCGHEE,M,22
1613,1490,Bruno,PAINTER,M,0
1614,205,Adilynn,SIEGEL,F,8
1615,4958,Deborah,BOWER,F,8
1616,5494,Keyla,PURCELL,F,18
1617,3414,Patricia,BLOCK,F,9
1618,482,Kaysen,AGUILERA,M,13
1619,2926,Layne,NORWOOD,M,10
1620,2612,Ray,SHERIDAN,M,5
1621,3200,Emmeline,CARTWRIGHT,F,5
1622,279,Hadlee,COATES,F,2
1623,4208,Zain,DAVISON,M,24
1624,3278,Giovanna,REGAN,F,2
1625,3283,Kailee,RAMEY,F,10
1626,2141,Desiree,KOENIG,F,21
1627,300,Crew,KRAFT,M,8
1628,1947,Jedidiah,BUNCH,M,7
1629,1780,Rodney,ENGEL,M,8
1630,2620,Casey,TAN,F,4
1631,2314,Karlie,WINN,F,13
1632,3014,Khaleesi,STEWARD,F,5
1633,1239,Lara,LINK,F,7
1634,1596,Tori,VICKERS,F,7
1635,4967,Clay,BRAGG,M,3
1636,2570,Tomas,PIPER,M,10
1637,2020,Clementine,HUGGINS,F,10
1638,894,Nancy,MICHEL,F,21
1639,585,Simone,HEALY,F,1
1640,3217,Alden,JACOB,M,7
1641,1115,Ayleen,MCDONOUGH,F,3
1642,4471,Estelle,WOLFF,F,9
1643,4073,Jadiel,COLBERT,M,5
1644,3854,Celine,ZEPEDA,F,4
1645,5276,Madyson,HOANG,F,1
1646,4602,Zaniyah,DUGAN,F,10
1647,1443,Harper,KILGORE,M,4
1648,1422,Adley,MEADE,F,7
1649,3568,Amalia,GUILLEN,F,3
1650,2591,Paityn,DO,F,10
1651,5307,Ares,HINOJOSA,M,8
1652,5163,Kathleen,GOODE,F,6
1653,1298,Sandra,ARRINGTON,F,11
1654,928,Cory,GARY,M,11
1655,4680,Lizbeth,SNELL,F,7
1656,4605,Maleah,WILLARD,F,16
1657,278,Micah,RENTERIA,F,4
1658,5120,Brecken,CHACON,M,5
1659,5047,Chaim,GALLO,M,0
1660,995,Nickolas,HANKINS,M,1
1661,4038,Aryana,MONTANO,F,4
1662,1083,Hailee,BROWNE,F,3
1663,2684,Kareem,PEACOCK,M,8
1664,1501,Xzavier,OHARA,M,0
1665,227,Aiyana,CORNELL,F,7
1666,135,Joyce,SHERWOOD,F,2
1667,2165,Ryann,CASTELLANOS,F,8
1668,2624,Kaison,THORPE,M,1
1669,1409,Caylee,STILES,F,3
1670,2698,Kalani,SADLER,F,1
1671,1604,Marisol,LATHAM,F,13
1672,811,Nathaly,REDMOND,F,3
1673,1597,Alonso,GREENBERG,M,7
1674,1096,Amos,COTE,M,3
1675,2780,Vicente,WADDELL,M,1
1676,4881,Briar,DUKES,F,5
1677,4250,Samir,DIAMOND,M,1
1678,60,Yosef,BUI,M,8
1679,1469,Holland,MADRID,F,4
1680,2745,Lindsay,ALONSO,F,6
1681,1140,Remy,SHEETS,F,2
1682,3168,Jamal,IRVIN,M,1
1683,3628,Jon,HURT,M,3
1684,4588,Adrienne,FERRIS,F,1
1685,3391,Azariah,SEWELL,F,5
1686,4797,Harlee,CARLTON,F,7
1687,1089,Dana,ARAGON,F,5
1688,1502,Frida,BLACKMON,F,7
1689,1674,Marianna,HADLEY,F,2
1690,481,Yamileth,HOYT,F,5
1691,3233,Bobby,MCGRAW,M,5
1692,2850,Chana,PAGAN,F,5
1693,1885,Kaya,LAND,F,1
1694,5012,Lina,TIDWELL,F,6
1695,1410,Aron,LOVELL,M,2
1696,45,Ben,MINER,M,10
1697,3076,Ford,DOSS,M,1
1698,736,Celia,DAHL,F,18
1699,3921,Brodie,DELATORRE,M,5
1700,3457,Cain,STANFORD,M,5
1701,676,Analia,KAUFFMAN,F,1
1702,2537,Hana,VELA,F,25
1703,5495,Finnley,GAGNON,M,1
1704,639,Jayde,WINSTON,F,4
1705,5338,Joslyn,GOMES,F,3
1706,1933,Romina,THACKER,F,13
1707,5364,Briggs,CORONADO,M,3
1708,3190,Davion,ASH,M,5
1709,2361,Kingsley,JARRETT,M,5
1710,2686,Anabella,HAGER,F,13
1711,2934,Barbara,SAMUELS,F,4
1712,2881,Brett,METZGER,M,21
1713,3088,Bryleigh,RAINES,F,7
1714,3775,Emilie,SPIVEY,F,5
1715,3889,Nathalia,MAURER,F,10
1716,4879,Wayne,HAN,M,10
1717,2201,Zackary,VOSS,M,2
1718,630,Ally,HENLEY,F,5
1719,261,Evalyn,CABALLERO,F,2
1720,1391,Apollo,CARUSO,M,5
1721,2950,Emery,COULTER,M,5
1722,32,Joziah,NORTH,M,5
1723,1039,Lucca,FINN,M,29
1724,4324,Bonnie,CAHILL,F,10
1725,124,Zaria,LANIER,F,6
1726,1003,Carla,SOUZA,F,5
1727,5254,Estella,MCWILLIAMS,F,2
1728,4298,Kailani,DEAL,F,1
1729,4326,Rivka,SCHAFFER,F,20
1730,3090,Rylan,URBAN,F,3
1731,4727,Bentlee,HOUSER,M,5
1732,1725,Hassan,CUMMINS,M,10
1733,2811,Westin,ROMO,M,2
1734,4427,Paulina,CROCKER,F,1
1735,4062,Joey,BASSETT,M,9
1736,4580,Vance,KRUSE,M,1
1737,5145,Kayden,BOLDEN,F,27
1738,1656,Marcelo,YBARRA,M,11
1739,340,Giana,METZ,F,18
1740,2162,Yareli,ROOT,F,5
1741,2199,Axl,MCMULLEN,M,3
1742,1020,Jermaine,CRUMP,M,5
1743,1334,Chad,HAGAN,M,1
1744,798,Kaiya,GUIDRY,F,7
1745,362,Sariah,BRANTLEY,F,3
1746,2197,Gerald,KEARNEY,M,13
1747,2988,Kole,BEAL,M,7
1748,305,Avalynn,TOTH,F,4
1749,4546,Jasmin,JORGENSEN,F,3
1750,4109,Dash,TIMMONS,M,8
1751,662,Dayton,MILTON,M,1
1752,3824,Aya,TRIPP,F,3
1753,3698,Jewel,HURD,F,2
1754,2830,Kristen,SAPP,F,10
1755,4414,Paula,WHITMAN,F,2
1756,588,Astrid,MESSER,F,9
1757,1538,Jordynn,BURGOS,F,10
1758,2098,Kenya,MAJOR,F,14
1759,2231,Lachlan,WESTBROOK,M,11
1760,2831,Shaun,CASTLE,M,20
1761,1621,Ann,SERNA,F,8
1762,2901,Annalee,CARLISLE,F,6
1763,5158,Kai,VARELA,F,10
1764,5206,Kody,CULLEN,M,8
1765,3753,Ronnie,WILHELM,M,7
1766,4048,Kiley,BERGERON,F,3
1767,1901,Marleigh,BURGER,F,6
1768,4000,Kolten,POSEY,M,5
1769,5595,Marcel,BARNHART,M,0
1770,3072,Stetson,HACKETT,M,1
1771,2876,Julianne,MADRIGAL,F,8
1772,2979,Zion,EUBANKS,F,0
1773,984,Emmaline,SIZEMORE,F,5
1774,2632,Nataly,HILLIARD,F,10
1775,4667,Willie,HARGROVE,M,1
1776,4262,Aminah,BOUCHER,F,6
1777,3749,Amya,THOMASON,F,2
1778,3518,Iliana,MELVIN,F,18
1779,2138,Jaida,ROPER,F,9
1780,2373,Paloma,BARNARD,F,10
1781,2352,Jeffery,FONSECA,M,4
1782,638,Asia,PEDERSEN,F,2
1783,5610,Louisa,QUIROZ,F,1
1784,1314,Sarahi,WASHBURN,F,6
1785,926,Tara,HOLLIDAY,F,31
1786,5297,Brantlee,YEE,M,6
1787,4433,Andi,RUDOLPH,F,5
1788,5070,Arden,BERMUDEZ,F,1
1789,3211,Dalary,COYLE,F,32
1790,5053,Elisha,GIL,M,7
1791,1526,Maxim,GOODRICH,M,6
1792,2156,Aimee,PINA,F,1
1793,3875,Alisson,ELIAS,F,6
1794,4121,Halle,LOCKWOOD,F,3
1795,2890,Kendall,CABRAL,M,3
1796,56,Aitana,CARRANZA,F,7
1797,3270,Harry,DUVALL,M,5
1798,2867,Leandro,CORNELIUS,M,3
1799,2565,Landry,MCCOLLUM,F,1
1800,2279,Alisha,STREET,F,10
1801,3490,Elin,MCNEAL,F,1
1802,5292,Maliah,CONNORS,F,0
1803,1452,Aaden,ANGEL,M,8
1804,413,Channing,PAULSON,M,3
1805,5241,Kohen,HINSON,M,2
1806,4721,Yousef,KEENAN,M,8
1807,2539,Belen,SHELDON,F,4
1808,5074,Briley,FARR,F,3
1809,2842,Darian,EDDY,M,2
1810,1658,Raina,SAMUEL,F,2
1811,4422,Vienna,LEDBETTER,F,5
1812,2322,Enoch,RING,M,6
1813,1358,Mayson,BETTS,M,1
1814,3124,Neymar,FONTENOT,M,14
1815,2679,Esperanza,GIFFORD,F,10
1816,3842,Giovani,HANNAH,M,1
1817,1052,Judith,HANLEY,F,3
1818,3384,Alfonso,PERSON,M,10
1819,4411,Duncan,FOUNTAIN,M,6
1820,1478,Faye,LEVIN,F,17
1821,1380,Anders,STUBBS,M,13
1822,5432,Braeden,HIGHTOWER,M,9
1823,1332,Dwayne,MURDOCK,M,3
1824,709,Keagan,KOEHLER,M,4
1825,4500,Susan,MA,F,1
1826,573,Felipe,ENGLE,M,10
1827,131,Aliya,SMILEY,F,1
1828,738,Aranza,CARMICHAEL,F,3
1829,1676,Yasmin,SHEFFIELD,F,3
1830,3349,Fisher,LANGSTON,M,7
1831,5577,Stefan,MCCRACKEN,M,10
1832,3117,Jaylin,YOST,F,2
1833,669,Kyndall,TROTTER,F,6
1834,1729,Saniyah,STORY,F,1
1835,558,Wendy,STARKS,F,20
1836,3301,Yaritza,LUJAN,F,8
1837,1444,Azaria,BLOUNT,F,2
1838,2948,Kaelynn,CODY,F,20
1839,5532,Neriah,RUSHING,F,10
1840,4853,Zainab,BENOIT,F,4
1841,1271,Trace,HERNDON,M,9
1842,2621,Alissa,JACOBSEN,F,9
1843,4322,Cherish,NIETO,F,7
1844,1845,Dixie,WISEMAN,F,7
1845,1350,Veda,LAYTON,F,18
1846,2117,Aydin,EPPS,M,5
1847,1735,Nala,SHIPLEY,F,21
1848,2741,Tabitha,LEYVA,F,2
1849,1841,Anson,REEDER,M,9
1850,4702,Cordelia,BRAND,F,22
1851,4401,Ellison,ROLAND,F,2
1852,2800,Meilani,FITCH,F,7
1853,5544,Clyde,RICO,M,8
1854,3296,Angeline,NAPIER,F,1
1855,197,Reina,CRONIN,F,5
1856,937,Tegan,MCQUEEN,F,22
1857,364,Blaise,PAREDES,M,8
1858,178,Canaan,TRENT,M,1
1859,977,Maxton,CHRISTIANSEN,M,2
1860,1602,Hadleigh,PETTIT,F,2
1861,2870,Harmoni,SPANGLER,F,5
1862,3304,Kimora,LANGFORD,F,4
1863,2827,Ingrid,BENAVIDES,F,8
1864,3880,Lilia,PENN,F,10
1865,5590,Luz,PAIGE,F,4
1866,3147,Alexzander,WEIR,M,7
1867,4419,Billy,DIETZ,M,2
1868,1367,Harold,PRATER,M,2
1869,215,Aislinn,BREWSTER,F,1
1870,74,America,LOUIS,F,10
1871,1922,Ellis,DIEHL,F,1
1872,569,Elora,PACK,F,0
1873,2820,Heather,SPAULDING,F,34
1874,5433,Natalee,AVILES,F,10
1875,4188,Baylor,ERNST,M,6
1876,2452,Miya,NOWAK,F,8
1877,1592,Heavenly,OLVERA,F,2
1878,4867,Jenny,ROCK,F,5
1879,3592,Aubriella,MANSFIELD,F,6
1880,1008,Emmalee,AQUINO,F,5
1881,3263,Kensington,OGDEN,F,10
1882,2861,Kiana,STACY,F,4
1883,5475,Lilyanna,RIZZO,F,2
1884,3715,Tinley,SYLVESTER,F,8
1885,1589,Gordon,GILLIS,M,4
1886,958,Ophelia,SANDS,F,4
1887,5126,Rene,MACHADO,M,5
1888,3511,Terrence,LOVETT,M,4
1889,1776,Vincenzo,DUONG,M,5
1890,3027,Moriah,HYATT,F,15
1891,1644,Sharon,LANDIS,F,6
1892,5052,Kamdyn,PLATT,M,3
1893,3844,Marlon,BUSTAMANTE,M,2
1894,5318,Charlize,HEDRICK,F,8
1895,1223,Castiel,PRITCHETT,M,3
1896,2995,Lamar,GASTON,M,24
1897,895,Abril,DOBSON,F,0
1898,2986,Avalyn,CAUDILL,F,1
1899,3964,Mariyah,TACKETT,F,5
1900,1964,Taya,BATEMAN,F,4
1901,3959,Augustine,LANDERS,M,1
1902,2600,Jamie,CARMONA,M,13
1903,1996,Ireland,GIPSON,F,3
1904,4211,Lyra,URIBE,F,26
1905,2692,Noor,MCNEILL,F,9
1906,3742,Sariyah,LEDFORD,F,10
1907,223,Eugene,MIMS,M,31
1908,2763,Giavanna,ABEL,F,2
1909,1976,Stevie,GOLD,F,4
1910,4995,Harlan,SMALLWOOD,M,2
1911,2794,Kase,THORNE,M,5
1912,4067,Miller,MCHUGH,M,14
1913,2338,Van,DICKENS,M,1
1914,3901,Rhea,LEUNG,F,0
1915,1214,Zaylee,TOBIN,F,1
1916,1418,Kolby,KOWALSKI,M,9
1917,4376,Sonny,MEDEIROS,M,4
1918,5531,Denise,COPE,F,5
1919,5058,Frankie,KRAUS,F,9
1920,4380,Janiya,QUEZADA,F,9
1921,4016,Jocelynn,OVERTON,F,4
1922,1624,Libby,MONTALVO,F,9
1923,2511,Emory,STALEY,M,8
1924,2174,Junior,WOODY,M,8
1925,3665,Aubrianna,HATHAWAY,F,3
1926,4828,Kaitlynn,OSORIO,F,8
1927,875,Graysen,LAIRD,M,0
1928,2792,Heath,DOBBS,M,20
1929,1411,Rogelio,CAPPS,M,5
1930,4574,Will,PUTNAM,M,4
1931,2229,Princess,LAY,F,9
1932,3677,Sidney,FRANCISCO,F,6
1933,177,Amare,ADAIR,M,18
1934,2927,Ameer,BERNSTEIN,M,5
1935,3376,Camdyn,HUTTON,M,5
1936,4942,Jerome,BURKETT,M,5
1937,2320,Maison,RHOADES,M,5
1938,2456,Alianna,RICHEY,F,5
1939,1068,Mollie,YANEZ,F,9
1940,2622,Micheal,BLEDSOE,M,1
1941,475,Aadhya,MCCAIN,F,5
1942,1561,Janae,BEYER,F,2
1943,1097,Mattie,CATES,F,3
1944,1850,Tinsley,ROCHE,F,2
1945,375,Cristiano,SPICER,M,5
1946,4342,Giancarlo,QUEEN,M,5
1947,642,Henrik,DOTY,M,17
1948,3527,Lochlan,DARLING,M,10
1949,1374,Aliah,DARBY,F,3
1950,1866,Ari,SUMNER,F,5
1951,2840,Aubri,KINCAID,F,4
1952,4459,Kaidence,HAY,F,5
1953,1040,Danika,GROSSMAN,F,10
1954,4988,Jana,LACEY,F,2
1955,4608,Mavis,WILKES,F,5
1956,5174,Bode,HUMPHRIES,M,6
1957,5429,Camron,PAZ,M,3
1958,2887,Houston,DARNELL,M,2
1959,2676,Otis,KEYS,M,13
1960,4458,Mercy,KYLE,F,5
1961,4035,Hugh,LACKEY,M,12
1962,3022,Kannon,VOGT,M,5
1963,4071,Konnor,LOCKLEAR,M,7
1964,1905,Antonia,KISER,F,10
1965,4752,India,PRESLEY,F,31
1966,1401,Miley,BRYSON,F,5
1967,4025,Raylee,BERGMAN,F,4
1968,1687,Emmet,PEOPLES,M,1
1969,5554,Kamryn,FAIR,M,4
1970,1309,Maximo,MCCLENDON,M,8
1971,1301,Antonella,CORLEY,F,4
1972,3498,Regan,PRADO,F,1
1973,4626,Robin,CHRISTIE,F,1
1974,1567,Adrien,DELONG,M,2
1975,1319,Cedric,SKAGGS,M,1
1976,4548,Dariel,DILL,M,16
1977,176,Landry,SHEARER,M,3
1978,5605,Leighton,JUDD,M,3
1979,2768,Magnus,STAPLETON,M,7
1980,2377,Abrielle,FLAHERTY,F,2
1981,95,Akira,CASILLAS,F,2
1982,1342,Ayva,PINTO,F,1
1983,4987,Cambria,HAYWOOD,F,1
1984,5438,Dani,YOUNGBLOOD,F,5
1985,836,Devyn,TONEY,F,3
1986,1027,Mckayla,RICKS,F,6
1987,3989,Rayne,GRANADOS,F,7
1988,2992,Draven,CRUM,M,10
1989,2190,Javon,TRIPLETT,M,26
1990,5149,Marley,SORIANO,M,0
1991,5179,Zavier,WAITE,M,9
1992,3204,Alyvia,HOFF,F,6
1993,4082,Diamond,ANAYA,F,15
1994,3894,Markus,CRENSHAW,M,3
1995,4812,Abbigail,JUNG,F,1
1996,4935,Diya,CANALES,F,1
1997,2602,Poppy,CAGLE,F,7
1998,4129,Justus,DENNY,M,18
1999,5603,Anais,MARCUS,F,11
2000,2302,Anniston,BERMAN,F,1
2001,5491,Dalia,MUNSON,F,1
2002,5325,Reyansh,OCAMPO,M,9
2003,2413,Rudy,BAUMAN,M,1
2004,2062,Santana,CORCORAN,M,8
2005,3579,Alisa,KEEN,F,16
2006,947,Ayana,ZIMMER,F,5
2007,1773,Ellery,FRIEND,F,14
2008,3387,Misael,ORNELAS,M,9
2009,1213,Addalyn,VARNER,F,3
2010,3,Charleston,PELLETIER,F,5
2011,1090,Abdiel,VERNON,M,9
2012,3303,Davian,BLUM,M,1
2013,68,Zaire,ALBRECHT,M,17
2014,4350,Amora,CULVER,F,8
2015,2937,Ellianna,SCHUSTER,F,5
2016,4581,Samiyah,CUELLAR,F,10
2017,462,Jordy,MCCORD,M,8
2018,3611,Reginald,SHULTZ,M,1
2019,4273,Mylah,MCRAE,F,19
2020,5460,Benton,MORELAND,M,7
2021,2590,Darwin,CALVERT,M,3
2022,2677,Franco,WILLIAM,M,10
2023,2848,Jairo,WHITTINGTON,M,0
2024,802,Jonathon,ECKERT,M,3
2025,1495,Reuben,KEENE,M,5
2026,3645,Urijah,MOHR,M,5
2027,4236,Vivaan,HANKS,M,6
2028,1971,Amayah,KIMBLE,F,18
2029,760,Carlie,CAVANAUGH,F,2
2030,320,Robyn,CROWELL,F,9
2031,3634,Brent,RUSS,M,9
2032,763,Gauge,FELICIANO,M,5
2033,2236,Alaysia,CRAIN,F,12
2034,921,Harleigh,BUSCH,F,2
2035,3907,Kaleigh,MCCORMACK,F,8
2036,2775,Temperance,DRUMMOND,F,4
2037,209,Vaughn,OMALLEY,M,4
2038,1793,Belle,ALDRICH,F,4
2039,3230,Chandler,LUKE,F,0
2040,2196,Cindy,GRECO,F,10
2041,4187,Elina,MOTT,F,16
2042,1544,Kaylani,OAKES,F,8
2043,996,Maddie,MALLORY,F,1
2044,4578,Shannon,MCLAIN,F,3
2045,4669,Coleman,BURROWS,M,8
2046,3573,Zaid,OTERO,M,4
2047,3785,Araceli,ALLRED,F,2
2048,4910,Audriana,EASON,F,15
2049,2113,Taryn,FINNEY,F,2
2050,5393,Terrell,WELLER,M,21
2051,3367,Macey,WALDRON,F,3
2052,2305,Kenny,CHAMPION,M,3
2053,5528,Londynn,JEFFERS,F,1
2054,2527,Tamia,COON,F,1
2055,3599,Brice,ROSENTHAL,M,5
2056,5568,Bayleigh,HUDDLESTON,F,1
2057,3235,Carina,SOLANO,F,8
2058,606,Evalynn,HIRSCH,F,21
2059,2846,Promise,AKINS,F,1
2060,2220,Lyric,OLIVARES,M,2
2061,3840,Ayanna,SONG,F,32
2062,3784,Sonia,SNEED,F,12
2063,4739,Judson,BENEDICT,M,18
2064,5442,Shiloh,BAIN,M,17
2065,3166,August,OKEEFE,F,21
2066,4937,Austyn,HIDALGO,F,2
2067,1218,Emmie,MATOS,F,9
2068,1278,Etta,STALLINGS,F,8
2069,2769,Ramona,PARIS,F,15
2070,1655,Damari,GAMEZ,M,6
2071,202,Kalel,KENNY,M,6
2072,3476,Joelle,QUIGLEY,F,15
2073,747,Paisleigh,MARRERO,F,1
2074,2781,Treasure,FAGAN,F,3
2075,1354,Aanya,DUTTON,F,1
2076,2016,Berkley,ATWOOD,F,1
2077,25,Everlee,PAPPAS,F,2
2078,1166,Louise,BAGLEY,F,8
2079,1327,Vada,MCGOVERN,F,4
2080,5462,Vivien,LUNSFORD,F,7
2081,779,Braiden,MOSELEY,M,5
2082,2041,Brenden,READ,M,2
2083,22,Coen,OAKLEY,M,9
2084,3643,Denver,ASHBY,M,5
2085,651,Javion,GRANGER,M,14
2086,3705,Thatcher,SHAVER,M,9
2087,5102,Renee,HOPE,F,1
2088,1931,Rey,COE,M,2
2089,3178,Meghan,BURROUGHS,F,1
2090,665,Pyper,HELM,F,16
2091,424,Dilan,AMBROSE,M,10
2092,5181,Patience,NEUMANN,F,10
2093,4014,Spencer,MICHAELS,F,5
2094,1136,Dimitri,PRESCOTT,M,6
2095,2217,Immanuel,LIGHT,M,10
2096,1037,Mustafa,DUMAS,M,19
2097,2805,Ulises,FLOOD,M,11
2098,1254,Gwyneth,STRINGER,F,3
2099,2195,Kasey,CURRIE,F,3
2100,871,Mercedes,COMER,F,8
2101,3760,Alvaro,FONG,M,20
2102,394,Dominique,WHITLOCK,M,3
2103,3703,Eliseo,LEMUS,M,8
2104,1011,Ailyn,HAWLEY,F,13
2105,535,Carleigh,ULRICH,F,4
2106,1859,Karleigh,STAPLES,F,6
2107,218,Anakin,BOYKIN,M,1
2108,4509,Craig,KNUTSON,M,7
2109,1535,Neveah,GROVER,F,1
2110,1101,Rilynn,HOBSON,F,2
2111,5509,Saanvi,CORMIER,F,22
2112,1441,Sailor,DORAN,F,1
2113,2232,Dario,THAYER,M,0
2114,3275,Santos,WOODSON,M,3
2115,997,Cristina,WHITT,F,0
2116,5534,Honesty,HOOKER,F,5
2117,2443,Magdalena,KOHLER,F,15
2118,1230,Marian,ADDISON,F,8
2119,3987,Maylee,VANDYKE,F,8
2120,1509,Grey,SCHRADER,M,7
2121,1739,Ishaan,HASKINS,M,9
2122,3143,Carley,WHITTAKER,F,12
2123,3773,Scout,MADSEN,F,1
2124,35,Jessie,GAUTHIER,M,8
2125,1435,Jonael,BURNETTE,M,18
2126,4878,Maxine,KEATING,F,20
2127,4601,Reign,PURVIS,F,2
2128,3960,Alfred,ALEMAN,M,5
2129,1863,Tyrone,HUSTON,M,11
2130,5585,Valentin,HAMLIN,M,2
2131,1992,Kourtney,PIMENTEL,F,5
2132,3682,Lesly,GERBER,F,5
2133,1283,Taraji,HOOKS,F,9
2134,3456,Jadon,SCHWAB,M,3
2135,244,Turner,HONEYCUTT,M,7
2136,5093,Maren,SCHULTE,F,1
2137,1031,Opal,ALONZO,F,10
2138,1600,Ignacio,ISAAC,M,7
2139,2917,Riaan,CONROY,M,3
2140,3252,Rocky,ADLER,M,0
2141,2525,Jurnee,EASTMAN,F,5
2142,3905,Keily,COTTRELL,F,1
2143,2486,Riya,OROURKE,F,2
2144,259,Ephraim,HAWK,M,6
2145,2489,Marquis,GOLDSMITH,M,4
2146,3841,Jubilee,CRANDALL,F,6
2147,184,Kylah,RADER,F,5
2148,100,Tess,REYNOSO,F,11
2149,4791,Musa,SHOOK,M,18
2150,3735,Rosalee,ABERNATHY,F,21
2151,235,Keenan,BAER,M,6
2152,2663,Ridge,OLIVAS,M,8
2153,1701,Addie,GRAYSON,F,4
2154,3025,Adela,BARTLEY,F,1
2155,3949,Fallon,HENNING,F,8
2156,476,Itzayana,PARR,F,10
2157,513,Natalya,DUFF,F,1
2158,749,Chace,BRUNSON,M,7
